make_model,body_type,km,age,Gearing_Type,Fuel,hp_kW,price
Audi A1,Sedans,42000.0,3.0,Automatic,Benzine,92.0,16400
Audi A1,Compact,49351.0,3.0,Automatic,Diesel,66.0,14990
Audi A1,Compact,53000.0,3.0,Automatic,Diesel,85.0,16290
Audi A1,Compact,49351.0,3.0,Automatic,Diesel,66.0,14990
Audi A1,Compact,31235.0,3.0,Automatic,Benzine,70.0,16199
Audi A1,Compact,72761.0,3.0,Automatic,Benzine,71.0,15998
Audi A1,Sedans,73575.0,3.0,Automatic,Diesel,85.0,15990
Audi A1,Sedans,19000.0,2.0,Automatic,Diesel,66.0,16000
Audi A1,Sedans,19068.0,2.0,Automatic,Benzine,70.0,16150
Audi A1,Sedans,11000.0,3.0,Automatic,Diesel,85.0,16000
Audi A1,Compact,33200.0,3.0,Automatic,Benzine,92.0,15993
Audi A1,Sedans,45000.0,3.0,Automatic,Diesel,85.0,15990
Audi A1,Compact,42900.0,3.0,Automatic,Diesel,66.0,15990
Audi A1,Sedans,52900.0,3.0,Automatic,Diesel,66.0,15980
Audi A1,Compact,40500.0,3.0,Automatic,Benzine,70.0,15590
Audi A1,Sedans,146140.0,3.0,Automatic,Diesel,85.0,15990
Audi A1,Sedans,44300.0,3.0,Automatic,Diesel,85.0,15980
Audi A1,Compact,9300.0,1.0,Automatic,Benzine,70.0,15990
Audi A1,Compact,72192.0,3.0,Automatic,Diesel,85.0,15980
Audi A1,Compact,46123.0,3.0,Automatic,Benzine,92.0,15990
Audi A1,Sedans,18150.0,2.0,Automatic,Diesel,66.0,15580
Audi A1,Sedans,42979.0,3.0,Automatic,Benzine,70.0,15490
Audi A1,Sedans,24000.0,3.0,Automatic,Diesel,66.0,15500
Audi A1,Sedans,40528.0,2.0,Automatic,Diesel,66.0,15490
Audi A1,Compact,104000.0,3.0,Automatic,Benzine,70.0,15500
Audi A1,Sedans,63473.0,3.0,Automatic,Diesel,85.0,15500
Audi A1,Compact,29950.0,3.0,Automatic,Benzine,110.0,15490
Audi A1,Sedans,25320.0,3.0,Automatic,Benzine,92.0,15480
Audi A1,Compact,24030.0,2.0,Automatic,Diesel,66.0,15450
Audi A1,Compact,36590.0,3.0,Automatic,Benzine,70.0,15450
Audi A1,Sedans,34011.0,3.0,Automatic,Diesel,85.0,15450
Audi A1,Compact,25600.0,3.0,Automatic,Diesel,66.0,15450
Audi A1,Compact,13776.0,3.0,Automatic,Benzine,70.0,15444
Audi A1,Compact,34400.0,3.0,Automatic,Benzine,70.0,15960
Audi A1,Sedans,34400.0,3.0,Automatic,Benzine,70.0,15960
Audi A1,Compact,66844.0,3.0,Automatic,Diesel,85.0,15930
Audi A1,Sedans,58000.0,3.0,Automatic,Diesel,66.0,15900
Audi A1,Sedans,40000.0,3.0,Automatic,Diesel,85.0,15900
Audi A1,Sedans,41500.0,3.0,Automatic,Benzine,70.0,15900
Audi A1,Compact,43255.0,3.0,Automatic,Benzine,70.0,15425
Audi A1,Compact,49351.0,3.0,Automatic,Diesel,66.0,14990
Audi A1,Compact,42023.0,3.0,Automatic,Benzine,70.0,15889
Audi A1,Sedans,36950.0,3.0,Automatic,Benzine,70.0,15970
Audi A1,Compact,106829.0,3.0,Automatic,Diesel,85.0,15889
Audi A1,Sedans,49880.0,2.0,Automatic,Diesel,66.0,15880
Audi A1,Compact,50272.0,3.0,Automatic,Benzine,70.0,15850
Audi A1,Compact,69900.0,3.0,Automatic,Diesel,66.0,15850
Audi A1,Sedans,19582.0,3.0,Automatic,Benzine,70.0,15800
Audi A1,Sedans,43954.0,3.0,Automatic,Benzine,70.0,15790
Audi A1,Sedans,32910.0,3.0,Automatic,Benzine,70.0,15840
Audi A1,Compact,23327.0,3.0,Automatic,Benzine,70.0,15830
Audi A1,Sedans,32814.0,3.0,Automatic,Benzine,70.0,15790
Audi A1,Sedans,59702.0,3.0,Automatic,Diesel,85.0,15789
Audi A1,Sedans,65838.0,3.0,Automatic,Diesel,67.0,15784
Audi A1,Compact,23211.0,3.0,Automatic,Benzine,70.0,15780
Audi A1,Compact,97930.0,3.0,Manual,Diesel,66.0,12170
Audi A1,Sedans,70000.0,3.0,Manual,Diesel,66.0,12490
Audi A1,Compact,54392.0,3.0,Manual,Benzine,70.0,12820
Audi A1,Sedans,73000.0,3.0,Manual,Benzine,70.0,11950
Audi A1,Sedans,111380.0,3.0,Manual,Diesel,85.0,12480
Audi A1,Sedans,63350.0,3.0,Manual,Benzine,70.0,12480
Audi A1,Sedans,129550.0,3.0,Manual,Diesel,85.0,12480
Audi A1,Sedans,28978.0,3.0,Manual,Diesel,66.0,12900
Audi A1,Sedans,61220.0,3.0,Manual,Benzine,70.0,13420
Audi A1,Sedans,71000.0,2.0,Manual,Diesel,66.0,13490
Audi A1,Sedans,24999.0,3.0,Manual,Benzine,70.0,13490
Audi A1,Sedans,46400.0,3.0,Manual,Benzine,70.0,13490
Audi A1,Sedans,62400.0,3.0,Manual,Diesel,66.0,12900
Audi A1,Sedans,81600.0,3.0,Manual,Diesel,66.0,13680
Audi A1,Sedans,65500.0,3.0,Manual,Benzine,60.0,13640
Audi A1,Sedans,25950.0,3.0,Manual,Benzine,60.0,13650
Audi A1,Compact,32779.0,3.0,Manual,Benzine,70.0,13490
Audi A1,Compact,75800.0,3.0,Manual,Diesel,85.0,13660
Audi A1,Compact,23450.0,3.0,Manual,Benzine,92.0,13680
Audi A1,Sedans,63952.0,3.0,Manual,Benzine,70.0,13750
Audi A1,Sedans,34000.0,3.0,Manual,Benzine,60.0,13900
Audi A1,Sedans,47155.0,3.0,Manual,Benzine,70.0,13900
Audi A1,Sedans,80000.0,3.0,Manual,Diesel,66.0,13900
Audi A1,Compact,39838.0,3.0,Manual,Benzine,92.0,13900
Audi A1,Sedans,29600.0,3.0,Manual,Benzine,70.0,13890
Audi A1,Compact,30000.0,3.0,Manual,Benzine,70.0,13890
Audi A1,Compact,22223.0,2.0,Manual,Benzine,60.0,13890
Audi A1,Compact,107592.0,3.0,Manual,Diesel,85.0,13890
Audi A1,Compact,125000.0,3.0,Manual,Diesel,85.0,13890
Audi A1,Sedans,20000.0,2.0,Manual,Benzine,60.0,13900
Audi A1,Sedans,38900.0,3.0,Manual,Diesel,85.0,13890
Audi A1,Sedans,18371.0,2.0,Manual,Diesel,67.0,13890
Audi A1,Sedans,18371.0,2.0,Manual,Diesel,67.0,13890
Audi A1,Sedans,18371.0,2.0,Manual,Diesel,67.0,13890
Audi A1,Sedans,84708.0,3.0,Manual,Diesel,66.0,13940
Audi A1,Sedans,115000.0,3.0,Manual,Diesel,85.0,13940
Audi A1,Compact,58011.0,3.0,Manual,Diesel,66.0,13940
Audi A1,Sedans,56989.0,3.0,Manual,Diesel,66.0,13900
Audi A1,Sedans,65000.0,3.0,Manual,Benzine,70.0,13900
Audi A1,Compact,40200.0,3.0,Manual,Benzine,70.0,13900
Audi A1,Sedans,59000.0,3.0,Manual,Benzine,70.0,13900
Audi A1,Sedans,24978.0,3.0,Manual,Diesel,85.0,13900
Audi A1,Sedans,10000.0,2.0,Manual,Diesel,66.0,13900
Audi A1,Sedans,100000.0,3.0,Manual,Diesel,85.0,13900
Audi A1,Sedans,44000.0,3.0,Manual,Benzine,60.0,13900
Audi A1,Sedans,36040.0,3.0,Manual,Benzine,70.0,13900
Audi A1,Compact,84500.0,3.0,Manual,Diesel,66.0,13900
Audi A1,Compact,45521.0,3.0,Manual,Diesel,66.0,13900
Audi A1,Compact,61582.0,3.0,Manual,Diesel,66.0,13900
Audi A1,Compact,67992.0,3.0,Manual,Diesel,66.0,13900
Audi A1,Sedans,54000.0,3.0,Manual,Benzine,70.0,13900
Audi A1,Sedans,100816.0,3.0,Manual,Diesel,85.0,13900
Audi A1,Sedans,49000.0,3.0,Manual,Benzine,70.0,13900
Audi A1,Sedans,69347.0,3.0,Manual,Diesel,66.0,13880
Audi A1,Compact,80120.0,3.0,Manual,Benzine,70.0,13888
Audi A1,Sedans,88483.0,3.0,Manual,Diesel,66.0,13880
Audi A1,Sedans,51400.0,3.0,Manual,Benzine,70.0,13880
Audi A1,Sedans,63150.0,3.0,Manual,Benzine,70.0,13880
Audi A1,Sedans,41961.0,3.0,Manual,Benzine,70.0,13880
Audi A1,Sedans,63608.0,3.0,Manual,Benzine,70.0,13750
Audi A1,Compact,41515.0,3.0,Manual,Diesel,66.0,13750
Audi A1,Compact,91500.0,3.0,Manual,Diesel,66.0,13750
Audi A1,Compact,62400.0,3.0,Manual,Diesel,66.0,13720
Audi A1,Sedans,31255.0,3.0,Manual,Benzine,70.0,13719
Audi A1,Sedans,37000.0,3.0,Manual,Diesel,66.0,13700
Audi A1,Compact,55850.0,3.0,Manual,Benzine,70.0,13710
Audi A1,Sedans,70000.0,3.0,Manual,Diesel,66.0,13700
Audi A1,Sedans,70000.0,3.0,Manual,Diesel,66.0,13700
Audi A1,Compact,87500.0,3.0,Manual,Benzine,70.0,13700
Audi A1,Sedans,62500.0,3.0,Manual,Diesel,66.0,13700
Audi A1,Compact,77000.0,3.0,Manual,Benzine,70.0,13700
Audi A1,Sedans,53000.0,3.0,Manual,Benzine,70.0,13700
Audi A1,Sedans,39283.0,3.0,Manual,Benzine,70.0,13700
Audi A1,Sedans,56539.0,3.0,Manual,Benzine,70.0,13700
Audi A1,Sedans,32894.0,3.0,Manual,Benzine,70.0,13690
Audi A1,Compact,100200.0,3.0,Manual,Diesel,85.0,13685
Audi A1,Sedans,15100.0,3.0,Manual,Benzine,60.0,13680
Audi A1,Compact,51218.0,3.0,Manual,Diesel,66.0,13880
Audi A1,Sedans,88879.0,3.0,Manual,Benzine,92.0,13000
Audi A1,Sedans,29000.0,3.0,Manual,Benzine,60.0,13000
Audi A1,Sedans,29000.0,3.0,Manual,Diesel,66.0,13000
Audi A1,Sedans,29000.0,3.0,Manual,Diesel,66.0,13000
Audi A1,Sedans,37500.0,3.0,Manual,Benzine,60.0,13000
Audi A1,Sedans,28500.0,3.0,Manual,Benzine,70.0,13000
Audi A1,Sedans,46689.0,3.0,Manual,Benzine,70.0,13000
Audi A1,Sedans,21600.0,3.0,Manual,Benzine,70.0,12999
Audi A1,Sedans,16885.0,3.0,Manual,Benzine,60.0,12999
Audi A1,Sedans,22500.0,3.0,Manual,Diesel,66.0,12999
Audi A1,Sedans,80050.0,3.0,Manual,Benzine,70.0,12999
Audi A1,Sedans,17631.0,3.0,Manual,Benzine,70.0,12990
Audi A1,Sedans,65550.0,3.0,Manual,Benzine,70.0,12990
Audi A1,Sedans,66115.0,3.0,Manual,Diesel,66.0,12990
Audi A1,Sedans,56355.0,3.0,Manual,Diesel,66.0,12990
Audi A1,Compact,93543.0,3.0,Manual,Diesel,66.0,13680
Audi A1,Sedans,79854.0,3.0,Manual,Diesel,85.0,13680
Audi A1,Sedans,118200.0,3.0,Manual,Diesel,66.0,12990
Audi A1,Sedans,62079.0,3.0,Manual,Benzine,70.0,12990
Audi A1,Compact,33928.0,3.0,Manual,Benzine,60.0,13680
Audi A1,Compact,41200.0,3.0,Manual,Benzine,70.0,12990
Audi A1,Compact,92602.0,3.0,Manual,Diesel,85.0,13860
Audi A1,Sedans,20680.0,3.0,Manual,Benzine,60.0,13840
Audi A1,Compact,31284.0,3.0,Manual,Benzine,70.0,13850
Audi A1,Sedans,45258.0,3.0,Manual,Benzine,70.0,13850
Audi A1,Sedans,45258.0,3.0,Manual,Benzine,70.0,13850
Audi A1,Sedans,45258.0,3.0,Manual,Benzine,70.0,13850
Audi A1,Sedans,45258.0,3.0,Manual,Benzine,70.0,13850
Audi A1,Compact,46460.0,3.0,Manual,Benzine,70.0,13830
Audi A1,Compact,22033.0,3.0,Manual,Benzine,70.0,13820
Audi A1,Compact,67359.0,3.0,Manual,Benzine,70.0,13820
Audi A1,Compact,94800.0,3.0,Manual,Diesel,66.0,13800
Audi A1,Compact,85000.0,3.0,Manual,Diesel,66.0,13800
Audi A1,Compact,53000.0,3.0,Manual,Diesel,85.0,13800
Audi A1,Sedans,31779.0,3.0,Manual,Benzine,92.0,13799
Audi A1,Sedans,32264.0,3.0,Manual,Benzine,70.0,13794
Audi A1,Sedans,57000.0,3.0,Manual,Diesel,66.0,13790
Audi A1,Sedans,49400.0,3.0,Manual,Benzine,60.0,13790
Audi A1,Sedans,57000.0,3.0,Manual,Diesel,66.0,13790
Audi A1,Sedans,59835.0,3.0,Manual,Diesel,66.0,12990
Audi A1,Sedans,51400.0,3.0,Manual,Benzine,70.0,13780
Audi A1,Sedans,65500.0,3.0,Manual,Benzine,60.0,13640
Audi A1,Sedans,63250.0,3.0,Manual,Diesel,66.0,13560
Audi A1,Sedans,61129.0,3.0,Manual,Diesel,66.0,13550
Audi A1,Compact,28235.0,3.0,Manual,Benzine,70.0,13770
Audi A1,Sedans,103195.0,3.0,Manual,Diesel,66.0,13400
Audi A1,Sedans,56917.0,3.0,Manual,Benzine,70.0,13400
Audi A1,Compact,88497.0,3.0,Manual,Diesel,66.0,13400
Audi A1,Compact,81431.0,3.0,Manual,Diesel,66.0,13400
Audi A1,Compact,96063.0,3.0,Manual,Diesel,66.0,13400
Audi A1,Compact,69815.0,3.0,Manual,Diesel,66.0,13400
Audi A1,Compact,82813.0,3.0,Manual,Diesel,66.0,13400
Audi A1,Sedans,17900.0,2.0,Manual,Benzine,70.0,13390
Audi A1,Compact,28600.0,3.0,Manual,Benzine,70.0,13390
Audi A1,Compact,40365.0,3.0,Manual,Diesel,66.0,13350
Audi A1,Sedans,59000.0,3.0,Manual,Diesel,85.0,13290
Audi A1,Compact,50437.0,3.0,Manual,Benzine,70.0,13380
Audi A1,Sedans,52706.0,3.0,Manual,Diesel,85.0,13360
Audi A1,Sedans,82089.0,3.0,Manual,Diesel,85.0,13300
Audi A1,Sedans,35237.0,3.0,Manual,Benzine,70.0,13295
Audi A1,Sedans,64000.0,3.0,Manual,Diesel,66.0,13290
Audi A1,Compact,19500.0,3.0,Manual,Benzine,70.0,13260
Audi A1,Compact,29136.0,3.0,Manual,Diesel,66.0,13200
Audi A1,Sedans,53000.0,3.0,Manual,Benzine,70.0,13200
Audi A1,Compact,55800.0,3.0,Manual,Benzine,92.0,13550
Audi A1,Sedans,103000.0,3.0,Manual,Diesel,85.0,13500
Audi A1,Compact,46664.0,3.0,Manual,Diesel,66.0,13500
Audi A1,Compact,100000.0,2.0,Manual,Benzine,70.0,13500
Audi A1,Sedans,8400.0,1.0,Manual,Benzine,60.0,13500
Audi A1,Compact,92449.0,3.0,Manual,Benzine,70.0,13500
Audi A1,Compact,34100.0,3.0,Manual,Benzine,70.0,13500
Audi A1,Sedans,50707.0,3.0,Manual,Benzine,70.0,13500
Audi A1,Compact,81340.0,3.0,Manual,Benzine,70.0,13500
Audi A1,Sedans,66500.0,3.0,Manual,Diesel,66.0,13200
Audi A1,Compact,46200.0,3.0,Manual,Benzine,70.0,12989
Audi A1,Sedans,65849.0,3.0,Manual,Diesel,66.0,12985
Audi A1,Sedans,92350.0,3.0,Manual,Benzine,70.0,12980
Audi A1,Compact,42906.0,3.0,Manual,Benzine,60.0,12980
Audi A1,Sedans,53980.0,3.0,Manual,Diesel,66.0,12980
Audi A1,Sedans,70017.0,3.0,Manual,Benzine,70.0,12980
Audi A1,Sedans,79650.0,3.0,Manual,Diesel,66.0,12980
Audi A1,Sedans,100000.0,3.0,Manual,Diesel,85.0,12950
Audi A1,Sedans,28860.0,3.0,Manual,Benzine,70.0,12960
Audi A1,Sedans,41250.0,3.0,Manual,Diesel,66.0,12950
Audi A1,Sedans,27600.0,3.0,Manual,Benzine,70.0,12950
Audi A1,Station wagon,23311.0,3.0,Manual,Benzine,60.0,12950
Audi A1,Sedans,95000.0,3.0,Manual,Diesel,66.0,12950
Audi A1,Compact,168000.0,3.0,Manual,Diesel,85.0,12950
Audi A1,Sedans,55100.0,3.0,Manual,Benzine,70.0,12950
Audi A1,Compact,52291.0,3.0,Manual,Benzine,60.0,12930
Audi A1,Compact,76000.0,3.0,Manual,Diesel,66.0,12900
Audi A1,Compact,31619.0,3.0,Manual,Benzine,70.0,12920
Audi A1,Compact,30251.0,3.0,Manual,Benzine,70.0,12920
Audi A1,Compact,33983.0,3.0,Manual,Benzine,70.0,13490
Audi A1,Sedans,137145.0,3.0,Manual,Diesel,85.0,13490
Audi A1,Compact,66200.0,3.0,Manual,Benzine,92.0,13480
Audi A1,Sedans,66200.0,3.0,Manual,Benzine,92.0,13480
Audi A1,Sedans,4381.0,3.0,Manual,Benzine,70.0,13480
Audi A1,Sedans,45733.0,3.0,Manual,Diesel,67.0,13490
Audi A1,Compact,58680.0,3.0,Manual,Benzine,92.0,13475
Audi A1,Sedans,51300.0,3.0,Manual,Benzine,70.0,13470
Audi A1,Compact,52811.0,3.0,Manual,Diesel,66.0,13470
Audi A1,Sedans,27997.0,3.0,Manual,Benzine,60.0,13450
Audi A1,Sedans,84530.0,3.0,Manual,Benzine,70.0,13450
Audi A1,Sedans,24768.0,3.0,Manual,Diesel,66.0,13450
Audi A1,Sedans,58500.0,3.0,Manual,Benzine,70.0,13430
Audi A1,Sedans,57300.0,3.0,Manual,Benzine,70.0,13430
Audi A1,Compact,57300.0,3.0,Manual,Benzine,70.0,13430
Audi A1,Sedans,96000.0,3.0,Manual,Benzine,70.0,12790
Audi A1,Sedans,28642.0,3.0,Manual,Benzine,60.0,12788
Audi A1,Compact,64000.0,3.0,Manual,Benzine,70.0,12780
Audi A1,Sedans,91875.0,3.0,Manual,Diesel,66.0,12740
Audi A1,Compact,17100.0,3.0,Manual,Benzine,70.0,12736
Audi A1,Compact,31705.0,3.0,Manual,Benzine,70.0,12720
Audi A1,Compact,75287.0,3.0,Manual,Diesel,66.0,12750
Audi A1,Sedans,47000.0,3.0,Manual,Diesel,66.0,12750
Audi A1,Compact,36621.0,3.0,Manual,Benzine,70.0,12700
Audi A1,Sedans,146710.0,3.0,Manual,Diesel,66.0,12700
Audi A1,Sedans,95000.0,3.0,Manual,Diesel,85.0,12550
Audi A1,Sedans,59000.0,3.0,Manual,Benzine,60.0,12500
Audi A1,Sedans,37000.0,3.0,Manual,Benzine,60.0,12699
Audi A1,Sedans,46580.0,3.0,Manual,Diesel,66.0,12600
Audi A1,Sedans,53000.0,3.0,Manual,Benzine,70.0,12600
Audi A1,Sedans,124521.0,3.0,Manual,Diesel,66.0,12699
Audi A1,Compact,98000.0,3.0,Manual,Benzine,92.0,12550
Audi A1,Sedans,42000.0,3.0,Manual,Benzine,70.0,12900
Audi A1,Compact,105139.0,3.0,Manual,Diesel,66.0,12900
Audi A1,Compact,148257.0,2.0,Manual,Diesel,85.0,12900
Audi A1,Sedans,65000.0,3.0,Manual,Benzine,70.0,12500
Audi A1,Sedans,64000.0,3.0,Manual,Diesel,66.0,12500
Audi A1,Sedans,44638.0,3.0,Manual,Benzine,70.0,12900
Audi A1,Sedans,64000.0,3.0,Manual,Diesel,66.0,12900
Audi A1,Compact,95729.0,3.0,Manual,Diesel,66.0,12900
Audi A1,Sedans,64000.0,3.0,Manual,Diesel,66.0,12900
Audi A1,Sedans,26559.0,3.0,Manual,Benzine,70.0,12899
Audi A1,Sedans,64500.0,3.0,Manual,Benzine,70.0,12890
Audi A1,Sedans,23337.0,3.0,Manual,Benzine,60.0,12888
Audi A1,Sedans,18699.0,3.0,Manual,Benzine,70.0,12890
Audi A1,Sedans,76950.0,3.0,Manual,Diesel,85.0,12890
Audi A1,Sedans,28043.0,3.0,Manual,Benzine,60.0,12888
Audi A1,Compact,68048.0,3.0,Manual,Diesel,66.0,12880
Audi A1,Sedans,37170.0,3.0,Manual,Diesel,66.0,12500
Audi A1,Sedans,19600.0,3.0,Manual,Benzine,70.0,12860
Audi A1,Sedans,39900.0,3.0,Manual,Benzine,70.0,12850
Audi A1,Sedans,28970.0,3.0,Manual,Benzine,70.0,12840
Audi A1,Compact,31945.0,3.0,Manual,Benzine,70.0,12820
Audi A1,Sedans,103000.0,3.0,Manual,Diesel,66.0,12000
Audi A1,Sedans,60000.0,3.0,Manual,Diesel,85.0,12000
Audi A1,Sedans,57100.0,3.0,Manual,Benzine,70.0,12000
Audi A1,Sedans,79000.0,3.0,Manual,Benzine,70.0,11999
Audi A1,Sedans,77764.0,2.0,Manual,Diesel,67.0,11990
Audi A1,Compact,85636.0,3.0,Manual,Diesel,85.0,11990
Audi A1,Sedans,95000.0,3.0,Manual,Diesel,85.0,11999
Audi A1,Sedans,100000.0,3.0,Manual,Benzine,70.0,11990
Audi A1,Sedans,69000.0,3.0,Manual,Diesel,66.0,11999
Audi A1,Compact,102816.0,3.0,Manual,Diesel,85.0,11993
Audi A1,Sedans,72973.0,2.0,Manual,Diesel,67.0,11990
Audi A1,Sedans,64976.0,3.0,Manual,Diesel,66.0,11990
Audi A1,Sedans,36200.0,3.0,Manual,Benzine,70.0,11990
Audi A1,Sedans,40300.0,3.0,Manual,Benzine,70.0,11990
Audi A1,Compact,47625.0,3.0,Manual,Benzine,60.0,11982
Audi A1,Sedans,39500.0,3.0,Manual,Benzine,70.0,11950
Audi A1,Sedans,100000.0,3.0,Manual,Benzine,60.0,11950
Audi A1,Sedans,38994.0,3.0,Manual,Diesel,66.0,12500
Audi A1,Compact,45000.0,3.0,Manual,Benzine,60.0,11990
Audi A1,Sedans,87195.0,3.0,Manual,Diesel,66.0,11980
Audi A1,Compact,136000.0,3.0,Manual,Diesel,85.0,12479
Audi A1,Compact,83000.0,3.0,Manual,Diesel,66.0,12400
Audi A1,Compact,29700.0,3.0,Manual,Benzine,60.0,12470
Audi A1,Compact,39020.0,3.0,Manual,Diesel,66.0,12499
Audi A1,Sedans,35100.0,3.0,Manual,Benzine,70.0,12451
Audi A1,Sedans,25308.0,3.0,Manual,Benzine,70.0,12440
Audi A1,Sedans,72000.0,3.0,Manual,Benzine,70.0,12400
Audi A1,Compact,28000.0,2.0,Manual,Benzine,60.0,12490
Audi A1,Sedans,47685.0,3.0,Manual,Diesel,66.0,12390
Audi A1,Sedans,27100.0,3.0,Manual,Benzine,70.0,12380
Audi A1,Compact,33455.0,3.0,Manual,Benzine,70.0,12380
Audi A1,Sedans,45000.0,2.0,Manual,Diesel,66.0,12350
Audi A1,Compact,58112.0,3.0,Manual,Benzine,70.0,12200
Audi A1,Compact,28500.0,3.0,Manual,Benzine,70.0,12200
Audi A1,Compact,98299.0,3.0,Manual,Diesel,85.0,13945
Audi A1,Station wagon,55600.0,3.0,Manual,Benzine,92.0,13979
Audi A1,Compact,12746.0,1.0,Manual,Benzine,70.0,13980
Audi A1,Compact,111792.0,3.0,Manual,Diesel,85.0,13980
Audi A1,Compact,71313.0,3.0,Manual,Benzine,92.0,13980
Audi A1,Compact,21200.0,2.0,Manual,Benzine,70.0,13990
Audi A1,Sedans,21200.0,2.0,Manual,Benzine,70.0,13990
Audi A1,Sedans,21200.0,2.0,Manual,Benzine,60.0,13990
Audi A1,Sedans,78935.0,3.0,Manual,Diesel,66.0,13990
Audi A1,Sedans,81600.0,3.0,Manual,Benzine,70.0,13990
Audi A1,Sedans,79600.0,3.0,Manual,Diesel,85.0,14340
Audi A1,Compact,4650.0,2.0,Semi-automatic,Benzine,70.0,22150
Audi A1,Sedans,1.0,0.0,Semi-automatic,Benzine,85.0,32000
Audi A1,Sedans,26000.0,3.0,Semi-automatic,Diesel,85.0,17999
Audi A1,Sedans,7600.0,1.0,Semi-automatic,Benzine,85.0,22090
Audi A1,Compact,10.0,0.0,Semi-automatic,Benzine,85.0,31990
Audi A1,Sedans,65594.0,3.0,Manual,Diesel,66.0,13990
Audi A1,Sedans,66900.0,3.0,Manual,Diesel,66.0,14200
Audi A1,Sedans,7000.0,0.0,Semi-automatic,Benzine,147.0,37900
Audi A1,Sedans,26090.0,3.0,Manual,Benzine,70.0,14340
Audi A1,Compact,48900.0,3.0,Manual,Diesel,85.0,14330
Audi A1,Compact,45163.0,3.0,Manual,Diesel,66.0,14330
Audi A1,Sedans,44770.0,3.0,Manual,Benzine,60.0,14300
Audi A1,Compact,57337.0,3.0,Manual,Benzine,70.0,14300
Audi A1,Sedans,52369.0,3.0,Manual,Diesel,66.0,14300
Audi A1,Compact,71240.0,2.0,Manual,Diesel,86.0,14295
Audi A1,Compact,23311.0,3.0,Manual,Benzine,70.0,14280
Audi A1,Compact,34663.0,3.0,Manual,Benzine,70.0,14280
Audi A1,Sedans,29237.0,3.0,Manual,Benzine,70.0,14275
Audi A1,Sedans,47750.0,3.0,Manual,Benzine,70.0,14250
Audi A1,Compact,52820.0,3.0,Manual,Benzine,70.0,14240
Audi A1,Compact,11707.0,1.0,Manual,Benzine,60.0,14220
Audi A1,Compact,15767.0,2.0,Manual,Benzine,70.0,14220
Audi A1,Sedans,31056.0,2.0,Manual,Benzine,70.0,14200
Audi A1,Sedans,49298.0,3.0,Manual,Diesel,66.0,14200
Audi A1,Sedans,66900.0,3.0,Manual,Diesel,66.0,14200
Audi A1,Compact,40000.0,3.0,Manual,Benzine,70.0,14200
Audi A1,Sedans,200.0,0.0,Semi-automatic,Benzine,85.0,35900
Audi A1,Sedans,1.0,1.0,Semi-automatic,Benzine,85.0,33900
Audi A1,Sedans,0.0,0.0,Semi-automatic,Benzine,85.0,30000
Audi A1,Compact,80400.0,3.0,Manual,Diesel,85.0,14200
Audi A1,Sedans,1.0,0.0,Semi-automatic,Benzine,85.0,26400
Audi A1,Sedans,50.0,0.0,Semi-automatic,Benzine,85.0,26500
Audi A1,Sedans,20.0,0.0,Semi-automatic,Benzine,85.0,26500
Audi A1,Sedans,100.0,0.0,Semi-automatic,Benzine,85.0,27900
Audi A1,Sedans,1000.0,0.0,Semi-automatic,Benzine,85.0,26900
Audi A1,Sedans,5.0,0.0,Semi-automatic,Benzine,85.0,28290
Audi A1,Sedans,100.0,0.0,Semi-automatic,Benzine,85.0,26900
Audi A1,Sedans,1647.3626086956522,0.0,Semi-automatic,Benzine,85.0,25900
Audi A1,Sedans,22001.0,2.0,Semi-automatic,Benzine,140.0,23490
Audi A1,Sedans,8000.0,2.0,Semi-automatic,Diesel,66.0,22500
Audi A1,Sedans,66900.0,3.0,Manual,Diesel,66.0,14200
Audi A1,Sedans,44000.0,3.0,Manual,Diesel,85.0,14200
Audi A1,Sedans,40887.0,3.0,Manual,Diesel,85.0,14200
Audi A1,Sedans,10500.0,1.0,Semi-automatic,Diesel,85.0,22500
Audi A1,Sedans,61846.0,3.0,Manual,Benzine,60.0,14199
Audi A1,Compact,47300.0,3.0,Manual,Diesel,66.0,14200
Audi A1,Sedans,29343.0,2.0,Manual,Diesel,85.0,14000
Audi A1,Sedans,4500.0,3.0,Manual,Benzine,60.0,14000
Audi A1,Sedans,12500.0,2.0,Manual,Benzine,70.0,14000
Audi A1,Sedans,12500.0,2.0,Manual,Benzine,70.0,14000
Audi A1,Sedans,40000.0,3.0,Manual,Benzine,70.0,14000
Audi A1,Sedans,40000.0,2.0,Manual,Benzine,70.0,14000
Audi A1,Sedans,49200.0,3.0,Manual,Benzine,70.0,14000
Audi A1,Sedans,61000.0,3.0,Manual,Diesel,66.0,14000
Audi A1,Sedans,46000.0,3.0,Manual,Diesel,66.0,14000
Audi A1,Compact,46892.0,3.0,Manual,Benzine,70.0,13999
Audi A1,Station wagon,76000.0,3.0,Manual,Diesel,66.0,13999
Audi A1,Sedans,15757.0,2.0,Manual,Benzine,70.0,13990
Audi A1,Compact,24000.0,3.0,Manual,Benzine,60.0,13990
Audi A1,Sedans,55000.0,3.0,Manual,Benzine,92.0,14000
Audi A1,Sedans,22000.0,2.0,Semi-automatic,Diesel,66.0,21000
Audi A1,Sedans,15097.0,1.0,Semi-automatic,Benzine,70.0,20900
Audi A1,Sedans,19594.0,2.0,Semi-automatic,Diesel,85.0,20800
